account_id,english_name,dealer_code,date,monthly_value
5000XP,Total,80475,2023-07-01,24.0
5000XP,Total,80475,2023-08-01,24.0
5000XP,Total,80475,2023-09-01,24.0
5000XP,Total,80475,2023-10-01,24.0
5000XP,Total,80475,2023-11-01,24.0
5000XP,Total,80475,2023-12-01,24.0
5000XP,Total,80475,2024-01-01,27.0
5000XP,Total,80475,2024-02-01,27.0
5000XP,Total,80475,2024-03-01,27.0
5000XP,Total,80475,2024-04-01,25.0
5000XP,Total,80475,2024-05-01,25.0
5000XP,Total,80475,2024-06-01,25.0
5000XP,Total,80475,2024-07-01,25.0
5000XP,Total,80475,2024-08-01,25.0
5000XP,Total,80475,2024-09-01,25.0
5000XP,Total,80475,2024-10-01,25.0
5000XP,Total,80475,2024-11-01,25.0
5000XP,Total,80475,2024-12-01,25.0
50010SD,Hours Clocked ,80475,2022-01-01,152.0
50010SD,Hours Clocked ,80475,2022-02-01,173.33
50010SD,Hours Clocked ,80475,2022-03-01,235.0
50010SD,Hours Clocked ,80475,2022-04-01,449.0
50010SD,Hours Clocked ,80475,2022-05-01,378.45
50010SD,Hours Clocked ,80475,2022-06-01,305.0
50010SD,Hours Clocked ,80475,2022-07-01,254.55
50010SD,Hours Clocked ,80475,2022-08-01,330.18
50010SD,Hours Clocked ,80475,2022-09-01,153.0
50010SD,Hours Clocked ,80475,2022-10-01,437.0
50010SD,Hours Clocked ,80475,2022-11-01,84.0
50010SD,Hours Clocked ,80475,2022-12-01,105.0
50010SD,Hours Clocked ,80475,2023-01-01,105.0
50010SD,Hours Clocked ,80475,2023-02-01,249.0
50010SD,Hours Clocked ,80475,2023-03-01,454.0
50010SD,Hours Clocked ,80475,2023-04-01,427.0
50010SD,Hours Clocked ,80475,2023-05-01,443.0
50010SD,Hours Clocked ,80475,2023-06-01,223.0
50010SD,Hours Clocked ,80475,2023-07-01,259.0
50010SD,Hours Clocked ,80475,2023-08-01,395.0
50010SD,Hours Clocked ,80475,2023-09-01,337.0
50010SD,Hours Clocked ,80475,2023-10-01,12077.0
50010SD,Hours Clocked ,80475,2023-11-01,23356.0
50010SD,Hours Clocked ,80475,2023-12-01,187.0
50010SD,Hours Clocked ,80475,2024-01-01,158.0
50010SD,Hours Clocked ,80475,2024-02-01,452.0
50010SD,Hours Clocked ,80475,2024-03-01,457.0
50010SD,Hours Clocked ,80475,2024-04-01,518.0
50010SD,Hours Clocked ,80475,2024-05-01,538.0
50010SD,Hours Clocked ,80475,2024-06-01,322.0
50010SD,Hours Clocked ,80475,2024-07-01,630.0
50010SD,Hours Clocked ,80475,2024-08-01,492.0
50010SD,Hours Clocked ,80475,2024-09-01,430.0
50010SD,Hours Clocked ,80475,2024-10-01,567.0
50010SD,Hours Clocked ,80475,2024-11-01,594.0
50010SD,Hours Clocked ,80475,2024-12-01,470.0
50011SD,Hours Sold,80475,2022-01-01,152.0
50011SD,Hours Sold,80475,2022-02-01,173.33
50011SD,Hours Sold,80475,2022-03-01,235.0
50011SD,Hours Sold,80475,2022-04-01,449.0
50011SD,Hours Sold,80475,2022-05-01,378.45
50011SD,Hours Sold,80475,2022-06-01,305.0
50011SD,Hours Sold,80475,2022-07-01,254.55
50011SD,Hours Sold,80475,2022-08-01,330.0
50011SD,Hours Sold,80475,2022-09-01,153.0
50011SD,Hours Sold,80475,2022-10-01,200.0
50011SD,Hours Sold,80475,2022-11-01,84.0
50011SD,Hours Sold,80475,2022-12-01,105.0
50011SD,Hours Sold,80475,2023-01-01,105.0
50011SD,Hours Sold,80475,2023-02-01,249.0
50011SD,Hours Sold,80475,2023-03-01,342.0
50011SD,Hours Sold,80475,2023-04-01,384.0
50011SD,Hours Sold,80475,2023-05-01,427.0
50011SD,Hours Sold,80475,2023-06-01,349.0
50011SD,Hours Sold,80475,2023-07-01,389.0
50011SD,Hours Sold,80475,2023-08-01,394.0
50011SD,Hours Sold,80475,2023-09-01,337.0
50011SD,Hours Sold,80475,2023-10-01,45105.0
50011SD,Hours Sold,80475,2023-11-01,66665.0
50011SD,Hours Sold,80475,2023-12-01,41754.0
50011SD,Hours Sold,80475,2024-01-01,490.0
50011SD,Hours Sold,80475,2024-02-01,447.0
50011SD,Hours Sold,80475,2024-03-01,456.0
50011SD,Hours Sold,80475,2024-04-01,522.0
50011SD,Hours Sold,80475,2024-05-01,539.0
50011SD,Hours Sold,80475,2024-06-01,324.0
50011SD,Hours Sold,80475,2024-07-01,630.0
50011SD,Hours Sold,80475,2024-08-01,492.0
50011SD,Hours Sold,80475,2024-09-01,430.0
50011SD,Hours Sold,80475,2024-10-01,567.0
50011SD,Hours Sold,80475,2024-11-01,627.0
50011SD,Hours Sold,80475,2024-12-01,429.0
50012SD,Avg. Technician Wage,80475,2022-01-01,20.0
50012SD,Avg. Technician Wage,80475,2022-02-01,20.0
50012SD,Avg. Technician Wage,80475,2022-03-01,20.0
50012SD,Avg. Technician Wage,80475,2022-04-01,20.0
50012SD,Avg. Technician Wage,80475,2022-05-01,25.0
50012SD,Avg. Technician Wage,80475,2022-06-01,25.0
50012SD,Avg. Technician Wage,80475,2022-07-01,25.0
50012SD,Avg. Technician Wage,80475,2022-08-01,25.0
50012SD,Avg. Technician Wage,80475,2022-09-01,25.0
50012SD,Avg. Technician Wage,80475,2022-10-01,25.0
50012SD,Avg. Technician Wage,80475,2022-11-01,25.0
50012SD,Avg. Technician Wage,80475,2022-12-01,25.0
50012SD,Avg. Technician Wage,80475,2023-01-01,25.0
50012SD,Avg. Technician Wage,80475,2023-02-01,25.0
50012SD,Avg. Technician Wage,80475,2023-03-01,27.27
50012SD,Avg. Technician Wage,80475,2023-04-01,0.27
50012SD,Avg. Technician Wage,80475,2023-05-01,-0.92
50012SD,Avg. Technician Wage,80475,2023-06-01,-5.74
50012SD,Avg. Technician Wage,80475,2023-07-01,26.75
50012SD,Avg. Technician Wage,80475,2023-08-01,-2.93
50012SD,Avg. Technician Wage,80475,2023-09-01,26.75
50012SD,Avg. Technician Wage,80475,2023-10-01,26.75
50012SD,Avg. Technician Wage,80475,2023-11-01,26.75
50012SD,Avg. Technician Wage,80475,2023-12-01,26.75
50012SD,Avg. Technician Wage,80475,2024-01-01,26.85
50012SD,Avg. Technician Wage,80475,2024-02-01,4.33
50012SD,Avg. Technician Wage,80475,2024-03-01,-4.45
50012SD,Avg. Technician Wage,80475,2024-04-01,-0.05
50012SD,Avg. Technician Wage,80475,2024-05-01,0.0
50012SD,Avg. Technician Wage,80475,2024-06-01,26.73
50012SD,Avg. Technician Wage,80475,2024-07-01,26.73
50012SD,Avg. Technician Wage,80475,2024-08-01,26.73
50012SD,Avg. Technician Wage,80475,2024-09-01,-0.42
50012SD,Avg. Technician Wage,80475,2024-10-01,2.6
50012SD,Avg. Technician Wage,80475,2024-11-01,28.91
50012SD,Avg. Technician Wage,80475,2024-12-01,28.91
50012SDY,Avg. Technician Wage,80475,2022-01-01,0.0
50012SDY,Avg. Technician Wage,80475,2022-02-01,0.0
50012SDY,Avg. Technician Wage,80475,2022-03-01,0.0
50012SDY,Avg. Technician Wage,80475,2022-04-01,0.0
50012SDY,Avg. Technician Wage,80475,2022-05-01,0.0
50012SDY,Avg. Technician Wage,80475,2022-06-01,0.0
50012SDY,Avg. Technician Wage,80475,2022-07-01,0.0
50012SDY,Avg. Technician Wage,80475,2022-08-01,0.0
50012SDY,Avg. Technician Wage,80475,2022-09-01,0.0
50012SDY,Avg. Technician Wage,80475,2022-10-01,0.0
50012SDY,Avg. Technician Wage,80475,2022-11-01,0.0
50012SDY,Avg. Technician Wage,80475,2022-12-01,0.0
50012SDY,Avg. Technician Wage,80475,2023-01-01,0.0
50012SDY,Avg. Technician Wage,80475,2023-02-01,0.0
50012SDY,Avg. Technician Wage,80475,2023-03-01,27.27
50012SDY,Avg. Technician Wage,80475,2023-04-01,27.54
50012SDY,Avg. Technician Wage,80475,2023-05-01,26.62
50012SDY,Avg. Technician Wage,80475,2023-06-01,20.88
50012SDY,Avg. Technician Wage,80475,2023-07-01,47.63
50012SDY,Avg. Technician Wage,80475,2023-08-01,44.7
50012SDY,Avg. Technician Wage,80475,2023-09-01,71.45
50012SDY,Avg. Technician Wage,80475,2023-10-01,98.2
50012SDY,Avg. Technician Wage,80475,2023-11-01,124.95
50012SDY,Avg. Technician Wage,80475,2023-12-01,151.7
50012SDY,Avg. Technician Wage,80475,2024-01-01,26.85
50012SDY,Avg. Technician Wage,80475,2024-02-01,31.18
50012SDY,Avg. Technician Wage,80475,2024-03-01,26.73
50012SDY,Avg. Technician Wage,80475,2024-04-01,26.68
50012SDY,Avg. Technician Wage,80475,2024-05-01,26.68
50012SDY,Avg. Technician Wage,80475,2024-06-01,53.41
50012SDY,Avg. Technician Wage,80475,2024-07-01,80.14
50012SDY,Avg. Technician Wage,80475,2024-08-01,106.87
50012SDY,Avg. Technician Wage,80475,2024-09-01,106.45
50012SDY,Avg. Technician Wage,80475,2024-10-01,109.05
50012SDY,Avg. Technician Wage,80475,2024-11-01,137.96
50012SDY,Avg. Technician Wage,80475,2024-12-01,166.87
50013SD,Customer Pay Hours Sold,80475,2022-01-01,84.0
50013SD,Customer Pay Hours Sold,80475,2022-02-01,96.3
50013SD,Customer Pay Hours Sold,80475,2022-03-01,133.0
50013SD,Customer Pay Hours Sold,80475,2022-04-01,336.0
50013SD,Customer Pay Hours Sold,80475,2022-05-01,243.95
50013SD,Customer Pay Hours Sold,80475,2022-06-01,202.0
50013SD,Customer Pay Hours Sold,80475,2022-07-01,161.95
50013SD,Customer Pay Hours Sold,80475,2022-08-01,230.0
50013SD,Customer Pay Hours Sold,80475,2022-09-01,86.0
50013SD,Customer Pay Hours Sold,80475,2022-10-01,135.0
50013SD,Customer Pay Hours Sold,80475,2022-11-01,37.0
50013SD,Customer Pay Hours Sold,80475,2022-12-01,57.0
50013SD,Customer Pay Hours Sold,80475,2023-01-01,57.0
50013SD,Customer Pay Hours Sold,80475,2023-02-01,150.0
50013SD,Customer Pay Hours Sold,80475,2023-03-01,186.0
50013SD,Customer Pay Hours Sold,80475,2023-04-01,264.0
50013SD,Customer Pay Hours Sold,80475,2023-05-01,224.0
50013SD,Customer Pay Hours Sold,80475,2023-06-01,165.0
50013SD,Customer Pay Hours Sold,80475,2023-07-01,183.0
50013SD,Customer Pay Hours Sold,80475,2023-08-01,204.0
50013SD,Customer Pay Hours Sold,80475,2023-09-01,15980.0
50013SD,Customer Pay Hours Sold,80475,2023-10-01,28215.0
50013SD,Customer Pay Hours Sold,80475,2023-11-01,38685.0
50013SD,Customer Pay Hours Sold,80475,2023-12-01,23145.0
50013SD,Customer Pay Hours Sold,80475,2024-01-01,198.0
50013SD,Customer Pay Hours Sold,80475,2024-02-01,107.0
50013SD,Customer Pay Hours Sold,80475,2024-03-01,169.0
50013SD,Customer Pay Hours Sold,80475,2024-04-01,305.0
50013SD,Customer Pay Hours Sold,80475,2024-05-01,300.0
50013SD,Customer Pay Hours Sold,80475,2024-06-01,142.0
50013SD,Customer Pay Hours Sold,80475,2024-07-01,235.0
50013SD,Customer Pay Hours Sold,80475,2024-08-01,199.0
50013SD,Customer Pay Hours Sold,80475,2024-09-01,174.0
50013SD,Customer Pay Hours Sold,80475,2024-10-01,265.0
50013SD,Customer Pay Hours Sold,80475,2024-11-01,403.0
50013SD,Customer Pay Hours Sold,80475,2024-12-01,210.0
50013SDZ,Productive / Non-Productive Personnel,80475,2022-01-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2022-02-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2022-03-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2022-04-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2022-05-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2022-06-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2022-07-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2022-08-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2022-09-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2022-10-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2022-11-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2022-12-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2023-01-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2023-02-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2023-03-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2023-04-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2023-05-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2023-06-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2023-07-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2023-08-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2023-09-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2023-10-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2023-11-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2023-12-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2024-01-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2024-02-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2024-03-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2024-04-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2024-05-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2024-06-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2024-07-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2024-08-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2024-09-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2024-10-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2024-11-01,0.0
50013SDZ,Productive / Non-Productive Personnel,80475,2024-12-01,0.0
50014SD,Warranty Hours Sold,80475,2022-01-01,8.0
50014SD,Warranty Hours Sold,80475,2022-02-01,23.6
50014SD,Warranty Hours Sold,80475,2022-03-01,31.0
50014SD,Warranty Hours Sold,80475,2022-04-01,39.0
50014SD,Warranty Hours Sold,80475,2022-05-01,36.2
50014SD,Warranty Hours Sold,80475,2022-06-01,44.0
50014SD,Warranty Hours Sold,80475,2022-07-01,22.0
50014SD,Warranty Hours Sold,80475,2022-08-01,12.0
50014SD,Warranty Hours Sold,80475,2022-09-01,55.0
50014SD,Warranty Hours Sold,80475,2022-10-01,9.0
50014SD,Warranty Hours Sold,80475,2022-11-01,35.0
50014SD,Warranty Hours Sold,80475,2022-12-01,43.0
50014SD,Warranty Hours Sold,80475,2023-01-01,42.0
50014SD,Warranty Hours Sold,80475,2023-02-01,50.0
50014SD,Warranty Hours Sold,80475,2023-03-01,35.0
50014SD,Warranty Hours Sold,80475,2023-04-01,8.0
50014SD,Warranty Hours Sold,80475,2023-05-01,27.0
50014SD,Warranty Hours Sold,80475,2023-06-01,39.0
50014SD,Warranty Hours Sold,80475,2023-07-01,54.0
50014SD,Warranty Hours Sold,80475,2023-08-01,37.0
50014SD,Warranty Hours Sold,80475,2023-09-01,3380.0
50014SD,Warranty Hours Sold,80475,2023-10-01,6320.0
50014SD,Warranty Hours Sold,80475,2023-11-01,2480.0
50014SD,Warranty Hours Sold,80475,2023-12-01,750.0
50014SD,Warranty Hours Sold,80475,2024-01-01,23.0
50014SD,Warranty Hours Sold,80475,2024-02-01,30.0
50014SD,Warranty Hours Sold,80475,2024-03-01,33.0
50014SD,Warranty Hours Sold,80475,2024-04-01,28.0
50014SD,Warranty Hours Sold,80475,2024-05-01,35.0
50014SD,Warranty Hours Sold,80475,2024-06-01,30.0
50014SD,Warranty Hours Sold,80475,2024-07-01,49.0
50014SD,Warranty Hours Sold,80475,2024-08-01,56.0
50014SD,Warranty Hours Sold,80475,2024-09-01,42.0
50014SD,Warranty Hours Sold,80475,2024-10-01,45.0
50014SD,Warranty Hours Sold,80475,2024-11-01,50.0
50014SD,Warranty Hours Sold,80475,2024-12-01,4.0
50015SD,Internal Hours Sold ,80475,2022-01-01,60.0
50015SD,Internal Hours Sold ,80475,2022-02-01,53.43
50015SD,Internal Hours Sold ,80475,2022-03-01,71.0
50015SD,Internal Hours Sold ,80475,2022-04-01,74.0
50015SD,Internal Hours Sold ,80475,2022-05-01,98.3
50015SD,Internal Hours Sold ,80475,2022-06-01,59.0
50015SD,Internal Hours Sold ,80475,2022-07-01,70.6
50015SD,Internal Hours Sold ,80475,2022-08-01,88.0
50015SD,Internal Hours Sold ,80475,2022-09-01,12.0
50015SD,Internal Hours Sold ,80475,2022-10-01,56.0
50015SD,Internal Hours Sold ,80475,2022-11-01,12.0
50015SD,Internal Hours Sold ,80475,2022-12-01,5.0
50015SD,Internal Hours Sold ,80475,2023-01-01,6.0
50015SD,Internal Hours Sold ,80475,2023-02-01,49.0
50015SD,Internal Hours Sold ,80475,2023-03-01,121.0
50015SD,Internal Hours Sold ,80475,2023-04-01,112.0
50015SD,Internal Hours Sold ,80475,2023-05-01,176.0
50015SD,Internal Hours Sold ,80475,2023-06-01,145.0
50015SD,Internal Hours Sold ,80475,2023-07-01,152.0
50015SD,Internal Hours Sold ,80475,2023-08-01,153.0
50015SD,Internal Hours Sold ,80475,2023-09-01,14340.0
50015SD,Internal Hours Sold ,80475,2023-10-01,10570.0
50015SD,Internal Hours Sold ,80475,2023-11-01,25500.0
50015SD,Internal Hours Sold ,80475,2023-12-01,17859.0
50015SD,Internal Hours Sold ,80475,2024-01-01,269.0
50015SD,Internal Hours Sold ,80475,2024-02-01,310.0
50015SD,Internal Hours Sold ,80475,2024-03-01,254.0
50015SD,Internal Hours Sold ,80475,2024-04-01,189.0
50015SD,Internal Hours Sold ,80475,2024-05-01,204.0
50015SD,Internal Hours Sold ,80475,2024-06-01,152.0
50015SD,Internal Hours Sold ,80475,2024-07-01,346.0
50015SD,Internal Hours Sold ,80475,2024-08-01,237.0
50015SD,Internal Hours Sold ,80475,2024-09-01,214.0
50015SD,Internal Hours Sold ,80475,2024-10-01,257.0
50015SD,Internal Hours Sold ,80475,2024-11-01,174.0
50015SD,Internal Hours Sold ,80475,2024-12-01,215.0
50016SDZ,Productive / Non Productive Personnel,80475,2022-01-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2022-02-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2022-03-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2022-04-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2022-05-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2022-06-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2022-07-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2022-08-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2022-09-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2022-10-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2022-11-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2022-12-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2023-01-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2023-02-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2023-03-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2023-04-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2023-05-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2023-06-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2023-07-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2023-08-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2023-09-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2023-10-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2023-11-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2023-12-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2024-01-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2024-02-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2024-03-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2024-04-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2024-05-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2024-06-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2024-07-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2024-08-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2024-09-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2024-10-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2024-11-01,0.0
50016SDZ,Productive / Non Productive Personnel,80475,2024-12-01,0.0
5001D,Customer Labour Rate,80475,2022-01-01,0.0
5001D,Customer Labour Rate,80475,2022-02-01,0.0
5001D,Customer Labour Rate,80475,2022-03-01,0.0
5001D,Customer Labour Rate,80475,2022-04-01,0.0
5001D,Customer Labour Rate,80475,2022-05-01,0.0
5001D,Customer Labour Rate,80475,2022-06-01,0.0
5001D,Customer Labour Rate,80475,2022-07-01,0.0
5001D,Customer Labour Rate,80475,2022-08-01,0.0
5001D,Customer Labour Rate,80475,2022-09-01,0.0
5001D,Customer Labour Rate,80475,2022-10-01,0.0
5001D,Customer Labour Rate,80475,2022-11-01,0.0
5001D,Customer Labour Rate,80475,2022-12-01,0.0
5001D,Customer Labour Rate,80475,2023-01-01,0.0
5001D,Customer Labour Rate,80475,2023-02-01,0.0
5001D,Customer Labour Rate,80475,2023-03-01,0.0
5001D,Customer Labour Rate,80475,2023-04-01,0.0
5001D,Customer Labour Rate,80475,2023-05-01,0.0
5001D,Customer Labour Rate,80475,2023-06-01,0.0
5001D,Customer Labour Rate,80475,2023-07-01,0.0
5001D,Customer Labour Rate,80475,2023-08-01,0.0
5001D,Customer Labour Rate,80475,2023-09-01,0.0
5001D,Customer Labour Rate,80475,2023-10-01,0.0
5001D,Customer Labour Rate,80475,2023-11-01,0.0
5001D,Customer Labour Rate,80475,2023-12-01,0.0
5001D,Customer Labour Rate,80475,2024-01-01,0.0
5001D,Customer Labour Rate,80475,2024-02-01,0.0
5001D,Customer Labour Rate,80475,2024-03-01,0.0
5001D,Customer Labour Rate,80475,2024-04-01,0.0
5001D,Customer Labour Rate,80475,2024-05-01,0.0
5001D,Customer Labour Rate,80475,2024-06-01,0.0
5001D,Customer Labour Rate,80475,2024-07-01,0.0
5001D,Customer Labour Rate,80475,2024-08-01,0.0
5001D,Customer Labour Rate,80475,2024-09-01,0.0
5001D,Customer Labour Rate,80475,2024-10-01,0.0
5001D,Customer Labour Rate,80475,2024-11-01,0.0
5001D,Customer Labour Rate,80475,2024-12-01,0.0
50020ST,1 - 30 Days ,80475,2022-01-01,6.0
50020ST,1 - 30 Days ,80475,2022-02-01,3.0
50020ST,1 - 30 Days ,80475,2022-03-01,6.0
50020ST,1 - 30 Days ,80475,2022-04-01,5.0
50020ST,1 - 30 Days ,80475,2022-05-01,5.0
50020ST,1 - 30 Days ,80475,2022-06-01,11.0
50020ST,1 - 30 Days ,80475,2022-07-01,10.0
50020ST,1 - 30 Days ,80475,2022-08-01,15.0
50020ST,1 - 30 Days ,80475,2022-09-01,15.0
50020ST,1 - 30 Days ,80475,2022-10-01,5.0
50020ST,1 - 30 Days ,80475,2022-11-01,6.0
50020ST,1 - 30 Days ,80475,2022-12-01,4.0
50020ST,1 - 30 Days ,80475,2023-01-01,2.0
50020ST,1 - 30 Days ,80475,2023-02-01,10.0
50020ST,1 - 30 Days ,80475,2023-03-01,8.0
50020ST,1 - 30 Days ,80475,2023-04-01,21.0
50020ST,1 - 30 Days ,80475,2023-05-01,11.0
50020ST,1 - 30 Days ,80475,2023-06-01,16.0
50020ST,1 - 30 Days ,80475,2023-07-01,14.0
50020ST,1 - 30 Days ,80475,2023-08-01,15.0
50020ST,1 - 30 Days ,80475,2023-09-01,11.0
50020ST,1 - 30 Days ,80475,2023-10-01,16.0
50020ST,1 - 30 Days ,80475,2023-11-01,15.0
50020ST,1 - 30 Days ,80475,2023-12-01,17.0
50020ST,1 - 30 Days ,80475,2024-01-01,39.0
50020ST,1 - 30 Days ,80475,2024-02-01,21.0
50020ST,1 - 30 Days ,80475,2024-03-01,14.0
50020ST,1 - 30 Days ,80475,2024-04-01,12.0
50020ST,1 - 30 Days ,80475,2024-05-01,23.0
50020ST,1 - 30 Days ,80475,2024-06-01,17.0
50020ST,1 - 30 Days ,80475,2024-07-01,21.0
50020ST,1 - 30 Days ,80475,2024-08-01,15.0
50020ST,1 - 30 Days ,80475,2024-09-01,34.0
50020ST,1 - 30 Days ,80475,2024-10-01,10.0
50020ST,1 - 30 Days ,80475,2024-11-01,30.0
50020ST,1 - 30 Days ,80475,2024-12-01,25.0
50021ST,31 - 60 Days,80475,2022-01-01,9.0
50021ST,31 - 60 Days,80475,2022-02-01,6.0
50021ST,31 - 60 Days,80475,2022-03-01,4.0
50021ST,31 - 60 Days,80475,2022-04-01,3.0
50021ST,31 - 60 Days,80475,2022-05-01,3.0
50021ST,31 - 60 Days,80475,2022-06-01,2.0
50021ST,31 - 60 Days,80475,2022-07-01,0.0
50021ST,31 - 60 Days,80475,2022-08-01,6.0
50021ST,31 - 60 Days,80475,2022-09-01,6.0
50021ST,31 - 60 Days,80475,2022-10-01,5.0
50021ST,31 - 60 Days,80475,2022-11-01,2.0
50021ST,31 - 60 Days,80475,2022-12-01,2.0
50021ST,31 - 60 Days,80475,2023-01-01,5.0
50021ST,31 - 60 Days,80475,2023-02-01,8.0
50021ST,31 - 60 Days,80475,2023-03-01,5.0
50021ST,31 - 60 Days,80475,2023-04-01,6.0
50021ST,31 - 60 Days,80475,2023-05-01,8.0
50021ST,31 - 60 Days,80475,2023-06-01,7.0
50021ST,31 - 60 Days,80475,2023-07-01,7.0
50021ST,31 - 60 Days,80475,2023-08-01,6.0
50021ST,31 - 60 Days,80475,2023-09-01,8.0
50021ST,31 - 60 Days,80475,2023-10-01,2.0
50021ST,31 - 60 Days,80475,2023-11-01,4.0
50021ST,31 - 60 Days,80475,2023-12-01,7.0
50021ST,31 - 60 Days,80475,2024-01-01,8.0
50021ST,31 - 60 Days,80475,2024-02-01,17.0
50021ST,31 - 60 Days,80475,2024-03-01,12.0
50021ST,31 - 60 Days,80475,2024-04-01,9.0
50021ST,31 - 60 Days,80475,2024-05-01,14.0
50021ST,31 - 60 Days,80475,2024-06-01,19.0
50021ST,31 - 60 Days,80475,2024-07-01,14.0
50021ST,31 - 60 Days,80475,2024-08-01,12.0
50021ST,31 - 60 Days,80475,2024-09-01,12.0
50021ST,31 - 60 Days,80475,2024-10-01,28.0
50021ST,31 - 60 Days,80475,2024-11-01,6.0
50021ST,31 - 60 Days,80475,2024-12-01,25.0
50022ST,61 - 90 Days,80475,2022-01-01,11.0
50022ST,61 - 90 Days,80475,2022-02-01,11.0
50022ST,61 - 90 Days,80475,2022-03-01,6.0
50022ST,61 - 90 Days,80475,2022-04-01,5.0
50022ST,61 - 90 Days,80475,2022-05-01,4.0
50022ST,61 - 90 Days,80475,2022-06-01,0.0
50022ST,61 - 90 Days,80475,2022-07-01,1.0
50022ST,61 - 90 Days,80475,2022-08-01,1.0
50022ST,61 - 90 Days,80475,2022-09-01,2.0
50022ST,61 - 90 Days,80475,2022-10-01,4.0
50022ST,61 - 90 Days,80475,2022-11-01,3.0
50022ST,61 - 90 Days,80475,2022-12-01,2.0
50022ST,61 - 90 Days,80475,2023-01-01,10.0
50022ST,61 - 90 Days,80475,2023-02-01,8.0
50022ST,61 - 90 Days,80475,2023-03-01,8.0
50022ST,61 - 90 Days,80475,2023-04-01,2.0
50022ST,61 - 90 Days,80475,2023-05-01,5.0
